Date, Time, Elapsed time (sec), Distance (mi), Speed (mph), Latitude, Longitude, Accuracy (ft), Altitude (ft)
16/05/24, 12:18 PM GMT-4, 0, 0.0, 0.0, 44.232204766650895, -73.09956712292897, 15.411821743392943, 557.8416664943829
16/05/24, 12:19 PM GMT-4, 33, 0.0012425808757661725, 1.6107579314417362, 44.23219899593078, -73.09959092613772, 15.603625116024018, 557.0865247292357
16/05/24, 12:19 PM GMT-4, 34, 0.0026972686507991377, 3.714843232342589, 44.23219077718504, -73.09956383621092, 15.657003345546721, 556.8952229477708
16/05/24, 12:19 PM GMT-4, 35, 0.004367859011543841, 4.610826751713753, 44.2321774217504, -73.09953565882107, 15.728973218669891, 557.3711565763638
16/05/24, 12:19 PM GMT-4, 36, 0.005804840524943019, 4.939214959311604, 44.23216847004285, -73.09950942124686, 15.798593323307037, 557.2506534076261
16/05/24, 12:19 PM GMT-4, 37, 0.007626425143888789, 5.755874328093696, 44.232150851642544, -73.09948199084893, 15.919676799526215, 556.6411436061752
16/05/24, 12:19 PM GMT-4, 38, 0.009977673061836513, 7.226439745220017, 44.23212697222223, -73.09944807536729, 16.029670056838988, 556.5414110734358
16/05/24, 12:19 PM GMT-4, 39, 0.01213727022044189, 6.938540136704898, 44.232105913848045, -73.0994157701727, 16.03520030424118, 556.0896477841762
16/05/24, 12:19 PM GMT-4, 40, 0.013890909933993415, 6.501453451081705, 44.232090386564536, -73.09938769735335, 16.110999893245697, 556.6950647191661
16/05/24, 12:19 PM GMT-4, 41, 0.015997196898500602, 6.713955530327701, 44.232071391624665, -73.09935435671356, 16.210555297470094, 556.8287614934123
16/05/24, 12:19 PM GMT-4, 42, 0.018122110143326653, 7.220325149167967, 44.232055562326586, -73.09931749811815, 16.198560840091705, 557.1297958504709
16/05/24, 12:19 PM GMT-4, 43, 0.019568664290176903, 5.96303993563478, 44.23205096466208, -73.09928895682368, 16.157056607112885, 557.2161845958209
16/05/24, 12:19 PM GMT-4, 44, 0.020557723744110943, 4.31077795017066, 44.23205221239067, -73.0992690309977, 16.006751209754945, 557.27154248476
16/05/24, 12:19 PM GMT-4, 45, 0.020802234728739016, 2.1065148728428604, 44.23204872330982, -73.09926817149194, 15.940142625980377, 558.070462615021
16/05/24, 12:19 PM GMT-4, 46, 0.021102225711534854, 1.2202103083606302, 44.23205306900594, -73.0992680267986, 15.88309268764496, 557.4380021249085
16/05/24, 12:19 PM GMT-4, 47, 0.021375072355433393, 0.877631797973296, 44.23205633583334, -73.09926491894016, 15.82244769739151, 556.0882764605295
16/05/24, 12:19 PM GMT-4, 48, 0.021604965190641093, 1.2404348747965515, 44.2320563164397, -73.09926026989031, 15.828186013507842, 557.3554718081648
16/05/24, 12:19 PM GMT-4, 49, 0.022356587459279372, 1.8661387155015827, 44.23206685893635, -73.09925645461313, 15.835304153728485, 556.1059771663381
16/05/24, 12:19 PM GMT-4, 50, 0.023066339927480327, 2.583866160135627, 44.23207666619926, -73.09925213315368, 15.853263769054413, 555.9987808651375
16/05/24, 12:19 PM GMT-4, 51, 0.024324656769976326, 4.133019736350644, 44.23208460166524, -73.09922922260583, 15.850760686779022, 555.5144544646188
16/05/24, 12:19 PM GMT-4, 52, 0.025509827429759886, 4.914248847633576, 44.23209515737217, -73.09921031694688, 15.874583772335052, 555.5654179500151
16/05/24, 12:19 PM GMT-4, 53, 0.02685443799181817, 5.3906609457726, 44.23211243290629, -73.09919774305017, 15.903339494400024, 554.5297054267892
16/05/24, 12:19 PM GMT-4, 54, 0.028983540623644596, 6.711860087860322, 44.232141104402125, -73.09918184636797, 15.948998843955994, 554.6801739400457
16/05/24, 12:19 PM GMT-4, 55, 0.030907099801322446, 6.62438269809587, 44.23216886384119, -73.09918535086759, 15.967997238426209, 555.1389705238367
16/05/24, 12:19 PM GMT-4, 56, 0.032833093249564134, 6.772232723978257, 44.23219669177968, -73.09918829998668, 16.02817915845871, 555.8212264411351
16/05/24, 12:19 PM GMT-4, 57, 0.034662719161859944, 6.972724808588743, 44.2322231808215, -73.09918677172456, 16.074234307899474, 555.8540017613384
16/05/24, 12:19 PM GMT-4, 58, 0.0371753990430026, 7.712910927191377, 44.232259590057836, -73.0991867113323, 16.11161627725601, 557.0493344540598
16/05/24, 12:19 PM GMT-4, 59, 0.038589539617887164, 6.920255014537907, 44.232277221185576, -73.09917213826975, 16.004058831882478, 557.5722280786141
16/05/24, 12:19 PM GMT-4, 60, 0.04084568326029527, 7.180697340144372, 44.23230974323572, -73.09917678450786, 16.133682511940002, 557.8910790251464
16/05/24, 12:19 PM GMT-4, 61, 0.04336999325229857, 7.822855257495617, 44.23234628946227, -73.09917890463034, 16.19712626106262, 557.2292300910912
16/05/24, 12:19 PM GMT-4, 62, 0.04674223910862542, 9.290511374886751, 44.23239515401614, -73.09917891833652, 16.219571086940764, 559.2133005697085
16/05/24, 12:19 PM GMT-4, 63, 0.05015698024965417, 10.482304544756985, 44.23244442416759, -73.09917256022474, 16.225267163543702, 560.6985974111849
16/05/24, 12:19 PM GMT-4, 64, 0.054240002502006585, 11.75241467684784, 44.23250342374982, -73.09916641129988, 16.248473865089416, 560.3229215562249
16/05/24, 12:19 PM GMT-4, 65, 0.05658622124994903, 10.334055590148306, 44.2325369885392, -73.09915886772853, 16.231321493797303, 560.3335000640818
16/05/24, 12:19 PM GMT-4, 66, 0.05920959609882944, 9.858190152362823, 44.232574987184044, -73.09916033854607, 16.17717043762207, 560.6920341870716
