Date, Time, Elapsed time (sec), Distance (mi), Speed (mph), Latitude, Longitude, Accuracy (ft), Altitude (ft)
18/04/24, 9:38 PM GMT-4, -7, 0.0, 0.0, 44.136067230634445, -72.66039417141755, 205.59931083847044, 794.1108867617797
18/04/24, 9:39 PM GMT-4, 10, 0.01148263018851512, 2.5246855102519987, 44.13620476654608, -72.6605246417401, 132.63417465637207, 795.460109640455
18/04/24, 9:39 PM GMT-4, 11, 0.02725795766098328, 2.5246855102519987, 44.136038388092274, -72.66030623355302, 119.23859194351196, 795.460109640455
18/04/24, 9:39 PM GMT-4, 12, 0.03181470400486838, 2.5246855102519987, 44.135983189340465, -72.66025574868364, 99.5622751852417, 795.460109640455
18/04/24, 9:39 PM GMT-4, 13, 0.03314603306710498, 2.5246855102519987, 44.1359639535961, -72.66025778465544, 87.5365105052948, 795.460109640455
18/04/24, 9:39 PM GMT-4, 14, 0.03562620881651597, 2.5246855102519987, 44.135941000015265, -72.6602192542224, 71.33595502151489, 795.460109640455
18/04/24, 9:39 PM GMT-4, 15, 0.038161307343926594, 2.5246855102519987, 44.13591189197592, -72.6601880321956, 57.94348238838196, 793.438746832024
18/04/24, 9:39 PM GMT-4, 16, 0.040631716117150656, 2.5246855102519987, 44.13588050243778, -72.66016405615095, 53.07914873703003, 793.3397884543966
18/04/24, 9:39 PM GMT-4, 17, 0.04244838569419213, 5.085795666519427, 44.135859047749506, -72.66014280390095, 51.45776154888153, 793.6013665688162
18/04/24, 9:39 PM GMT-4, 18, 0.044765803462958366, 7.384798983069754, 44.13584453051767, -72.66010061370385, 48.92074686439514, 793.3697236759876
18/04/24, 9:39 PM GMT-4, 19, 0.0468112896559842, 7.384798983069754, 44.13582706256983, -72.66006724969053, 48.92074686439514, 793.3697266238964
18/04/24, 9:39 PM GMT-4, 20, 0.04910298023500079, 7.384798983069754, 44.13581270698914, -72.6600255275729, 47.82476916126251, 793.0366459937914
18/04/24, 9:39 PM GMT-4, 21, 0.05185469047258522, 7.384798983069754, 44.13578699038855, -72.65998307043972, 59.51492995628357, 793.0366459937914
18/04/24, 9:39 PM GMT-4, 22, 0.054755839601885195, 7.384798983069754, 44.1357821574799, -72.65992488476634, 36.671190984764095, 793.0366459937914
18/04/24, 9:39 PM GMT-4, 23, 0.056693725165715386, 7.5386617395139215, 44.13577927345361, -72.65988596587191, 34.08314158153534, 792.2625741281095
18/04/24, 9:39 PM GMT-4, 24, 0.05880527327366906, 7.5386617395139215, 44.13579847495529, -72.65985277421272, 54.19156856185913, 792.2625741281095
18/04/24, 9:39 PM GMT-4, 25, 0.05991915799917736, 7.5386617395139215, 44.13580253182844, -72.65983100692107, 42.752732871551515, 792.2625741281095
18/04/24, 9:39 PM GMT-4, 26, 0.06075425513595563, 7.5386617395139215, 44.135808658969765, -72.65981646754285, 31.97611262802124, 792.2625741281095
18/04/24, 9:39 PM GMT-4, 27, 0.06157376731298735, 5.07450833020494, 44.13580135016722, -72.65980342691147, 30.41345713661194, 790.5979106090635
18/04/24, 9:39 PM GMT-4, 28, 0.06265232319815682, 5.440124907869721, 44.13579512300374, -72.65978345419624, 29.917383775863648, 790.4289558707143
18/04/24, 9:39 PM GMT-4, 29, 0.06431143117267966, 5.440124907869721, 44.135783224603344, -72.65975434722687, 36.48671069221496, 790.4289558707143
18/04/24, 9:39 PM GMT-4, 30, 0.06723494096705501, 5.440124907869721, 44.13574359645841, -72.65973348602857, 28.441794872550965, 790.4289558707143
18/04/24, 9:39 PM GMT-4, 31, 0.07098410546686862, 9.496174066450978, 44.13569076452249, -72.65971585596611, 27.95030215236664, 789.2393044872659
18/04/24, 9:39 PM GMT-4, 32, 0.0748302229089053, 11.555346019368457, 44.13563625569864, -72.65969968383763, 27.676295993385313, 789.0801896550046
18/04/24, 9:39 PM GMT-4, 33, 0.07867633858033513, 12.705457537267304, 44.13558300932145, -72.65967675711691, 27.447702004585267, 788.9831497506902
18/04/24, 9:39 PM GMT-4, 34, 0.08247134073901892, 12.705457537267304, 44.135531438346376, -72.6596501608047, 27.258174872398378, 789.0460997582786
18/04/24, 9:39 PM GMT-4, 35, 0.0859955624456856, 12.705457537267304, 44.13548213608256, -72.65963161953927, 27.008836589241028, 789.089699488506
18/04/24, 9:39 PM GMT-4, 36, 0.08914584858531774, 9.970041660641956, 44.13543823007674, -72.65961421582132, 25.71614165008545, 789.101064719522
18/04/24, 9:39 PM GMT-4, 37, 0.09270598651676636, 9.970041660641956, 44.135392866375085, -72.65957999084301, 25.07951709072113, 789.8564322784569
18/04/24, 9:39 PM GMT-4, 38, 0.09474310548438354, 9.970041660641956, 44.13537217807471, -72.65955065381597, 21.379296606464386, 789.8564322784569
18/04/24, 9:39 PM GMT-4, 39, 0.09700569616853552, 9.970041660641956, 44.135349680529764, -72.65951742505035, 15.52817126525879, 789.8564322784569
18/04/24, 9:39 PM GMT-4, 40, 0.09817830646425996, 3.2564421262030243, 44.135333321798925, -72.65951102531474, 15.502403597660065, 793.9076075941286
18/04/24, 9:39 PM GMT-4, 41, 0.10054425558525948, 6.311998572341013, 44.1352999505093, -72.65950008256584, 15.554417647342682, 793.6175019320038
18/04/24, 9:39 PM GMT-4, 42, 0.10432269281861759, 10.275554932411765, 44.13524656758902, -72.65948314090947, 15.548992216510772, 793.9644980190238
18/04/24, 9:39 PM GMT-4, 43, 0.10910799312546623, 14.649671884443187, 44.135181210080155, -72.6594508708146, 15.432062292442321, 794.9175962445291
18/04/24, 9:39 PM GMT-4, 44, 0.11475925412891023, 18.56982287911558, 44.135100112476934, -72.65943505999674, 15.517986849250793, 795.6440646858288
18/04/24, 9:39 PM GMT-4, 45, 0.12087418673637064, 21.549999662444783, 44.13501162117054, -72.65944134805801, 15.586859158058166, 793.8332831950743
18/04/24, 9:39 PM GMT-4, 46, 0.1277948460433864, 23.56904194546776, 44.134911945066676, -72.65945667703267, 15.682813252658844, 797.2168670409009
18/04/24, 9:39 PM GMT-4, 47, 0.13535585748434986, 25.442840039181423, 44.13480286293995, -72.65947092244123, 15.745579605140685, 799.4456938696264
18/04/24, 9:39 PM GMT-4, 48, 0.14411068236264318, 28.374582181859683, 44.13467626190915, -72.6594821835814, 15.861300227584838, 799.1292816102781
18/04/24, 9:39 PM GMT-4, 49, 0.15355225580278156, 30.814402538846398, 44.134540177862, -72.65950179265172, 15.880522335033417, 799.717387238029
18/04/24, 9:39 PM GMT-4, 50, 0.16388008838552956, 33.22234913059501, 44.134390922459836, -72.65951696052755, 15.944784279174804, 801.5725703406065
18/04/24, 9:39 PM GMT-4, 51, 0.17414299363192529, 34.7382846904294, 44.13424293169278, -72.65953732938864, 16.0203773638916, 801.2754857783237
18/04/24, 9:39 PM GMT-4, 52, 0.1839707420168657, 35.3728010960289, 44.13410054526933, -72.65953407564957, 16.037449949436187, 801.5320173369472
18/04/24, 9:39 PM GMT-4, 53, 0.1939993493963563, 35.61600042076674, 44.13395530569158, -72.65952750796967, 16.24095366727829, 802.3216471850665
18/04/24, 9:39 PM GMT-4, 54, 0.20394643754893535, 35.73880860251236, 44.1338112978505, -72.65953593589738, 16.37215272474289, 804.175111047172
18/04/24, 9:39 PM GMT-4, 55, 0.2134423346284594, 34.809445468626784, 44.13367372676138, -72.65953221597333, 16.429135392742158, 805.4677744258579
18/04/24, 9:39 PM GMT-4, 56, 0.2224055983389682, 33.618973883494185, 44.133543902530306, -72.65952695861637, 16.405923997917174, 806.8963043740715
18/04/24, 9:39 PM GMT-4, 57, 0.23183217128925795, 32.87433394965992, 44.13340731094486, -72.65952627178926, 16.326732732429505, 807.1797139213916
18/04/24, 9:39 PM GMT-4, 58, 0.241318460077748, 32.94184463667717, 44.13326998118576, -72.65951800838572, 16.343529978923797, 808.9532903879734
18/04/24, 9:39 PM GMT-4, 59, 0.2505686435465468, 33.00960065419454, 44.13313594573541, -72.65951724742845, 16.304941836795805, 809.2358214609692
18/04/24, 9:39 PM GMT-4, 60, 0.26006568016660525, 33.12311827656584, 44.13299995247704, -72.659487911775, 16.320229411792756, 808.0678646387088
18/04/24, 9:39 PM GMT-4, 61, 0.2698165681706327, 33.79896113823872, 44.1328647917558, -72.6594305501285, 16.422946521816254, 809.3851855655598
